name,country,lat,lon,population,population_million,P0,dP,dP_lo,dP_hi,p_two_zero_aware,zero_exact_dP,fdr_bh_zero_aware,fdr_by_zero_aware,material_bh_zero_aware,material_by_zero_aware,static_counterfactual_tier,observed_tier_bh,observed_tier_by,direction_side,ab_followup_bh,ab_followup_by,detectable_update_bh,detectable_update_by,screening_tier,policy_action,susceptibility_proxy_count
Guatemala City,GT,14.64072,-90.51327,994938,0.994938,0.0012573230904254,-1.2242415083635633e-05,-3.765156383778279e-05,1.1850376584762966e-05,0.458,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,2
Anshun,CN,26.25,105.93333,765313,0.765313,0.0038336146440643,-3.289734126340777e-05,-8.37086298092159e-05,1.622475776468685e-05,0.3335,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,1
Nanjing,CN,32.06167,118.77778,9314685,9.314685,0.0826596094127975,-6.38610302273468e-05,-0.0007661967354288,0.0006612420659628,0.9035,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,2
Qujing,CN,25.48333,103.78333,1408500,1.4085,0.0134985596858929,-7.425047756744359e-05,-0.0002780649257559,2.4286128663675305e-17,0.6225,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,1
San Diego,US,32.71571,-117.16472,1404452,1.404452,0.1311130580315669,-0.000112629316547,-0.0008413409075963,0.0005773998155393,0.783,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,3
Putian,CN,25.43944,119.01028,1539389,1.539389,0.0258183566022248,-0.0001160814337147,-0.0003430863121956,9.601594607911772e-05,0.4285,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,1
Xinyang,CN,32.12278,114.06556,1230042,1.230042,0.0287548633815467,-0.0001533313902071,-0.0004598741479754,0.0001338049415957,0.4405,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,2
Jinjiang,CN,24.81978,118.57415,1416151,1.416151,0.0506282259400885,-0.0002218569216648,-0.0006651719334536,0.0001878833103089,0.4365,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,1
Huainan,CN,32.62639,116.99694,1666826,1.666826,0.0485658133332436,-0.0002308977935756,-0.0006613655522774,0.0001799603731291,0.403,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,1
Bahawalpur,PK,29.39779,71.6752,903795,0.903795,0.0667663458956642,-0.0002729492771905,-0.0012489901208316,0.0006687955105099,0.679,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,1
Bengbu,CN,32.94083,117.36083,972784,0.972784,0.1577664663164499,-0.0003342250636843,-0.0013091394337331,0.0005748197452756,0.606,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,3
Huizhou,CN,23.11147,114.41523,2900113,2.900113,0.2174236067730859,-0.0003771200649233,-0.0023433196503335,0.0015858234163735,0.8125,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,2
Quanzhou,CN,24.91389,118.58583,1469157,1.469157,0.1603104550502151,-0.0006216479062742,-0.0018348755505674,0.000487004650798,0.4245,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,3
Guayaquil,EC,-2.19616,-79.88621,2723665,2.723665,0.0888101889045923,-0.0006497006440756,-0.0013736761939493,5.753163707841513e-06,0.104,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,2
Wuhu,CN,31.35259,118.42947,1598165,1.598165,0.0832824798097464,-0.0009051439761154,-0.00212743052924,0.0001553058966943,0.206,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,2
Köln,DE,50.93333,6.95,1024621,1.024621,0.1157383773456804,-0.0009606448421492,-0.0021828353392496,0.0001066657107355,0.1635,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,2
Istanbul,TR,41.01384,28.94966,15701602,15.701602,0.2697860120091842,-0.0017871685276213,-0.0040680138338839,0.0003848638543282,0.219,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,4
Fuzhou,CN,26.06139,119.30611,3740000,3.74,0.2293796563400478,-0.0019431239035406,-0.0047462480917001,0.0005248478189355,0.2345,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,3
Fuyang,CN,32.9,115.81667,1768947,1.768947,0.2692389500801895,-0.0020405435224123,-0.004374364646277,7.37581042206112e-06,0.1015,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,3
Rajshahi,BD,24.374,88.60114,763580,0.76358,0.14196571924355,-0.0021503134704165,-0.0068592905408669,2.220446049250313e-16,0.4295,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,2
Anqing,CN,30.51365,117.04723,804493,0.804493,0.1942183917304285,-0.0032250734790999,-0.0069603266215168,3.3306690738754696e-16,0.124,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,3
San Francisco,US,37.77493,-122.41942,827526,0.827526,0.2341235220522893,-0.0037395549434221,-0.0078360229018302,-0.0001859330755958,0.074,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,4
Rangpur,BD,25.74664,89.25166,1031388,1.031388,0.1849507700859311,-0.0051411198019189,-0.0112239080686437,0.0005236888568471,0.1485,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,3
