city_row_id,name,country,lat,lon,population,pga,wtd,tws_cm_yr,reversal,dP,dP_lo,dP_hi,p_two,ci_excl0,fdr_sig,pga_475_g,vs30,precip,dw_km,is_material_hotspot,ghsl_uc_id,ghsl_uc_name,ghsl_country_name,ghsl_area_km2,ghsl_pop_2025,ghsl_match_method,distance_to_ghsl_centroid_km,ghsl_matched
424,Narela,IN,28.85267,77.09288,800000,0.2424865001761759,5.142290379186704,-2.3689,False,-0.0030309944519241,-0.005544488407111,-0.0005864615662208,0.016,True,True,0.2424865001761759,298.9594116210937,658.0,10.981015819752884,False,8047.0,Rasoi,India,94.0,698923.968,within_polygon,0.0,True
425,Zhongwei,CN,37.51129,105.19067,1174600,0.2145857,22.308690012970203,-0.7714,False,-0.0030726814569047,-0.0052376337872752,-0.0011620013187897,0.0,True,True,0.2145857,231.5487365722656,195.0,2.7071899826771264,False,4581.0,Zhongwei,China,25.0,173278.5449,within_polygon,0.0,True
426,Rohini,IN,28.74322,77.06778,860000,0.2509831,3.7232013427939705,-2.3689,False,-0.0031157366630228,-0.0055608427013886,-0.0005994433806034,0.0185,True,True,0.2509831,226.6600799560547,662.0,13.716744392586502,False,7963.0,New Delhi,India,2139.0,31422507.92,within_polygon,0.0,True
427,Anqing,CN,30.51365,117.04723,804493,0.0734550466256087,5.684341886080804e-14,-0.6228,True,-0.0032250734790999,-0.0069603266215168,3.3306690738754696e-16,0.124,False,False,0.0734550466256087,327.2950439453125,1499.0,2.890169741685439,False,10813.0,Anqing,China,70.0,469918.8133,within_polygon,0.0,True
428,Niigata,JP,37.92259,139.04125,797591,0.2601448673891304,5.684341886080804e-14,-0.4162,False,-0.0034359910290833,-0.0061704708228575,-0.0010020278703774,0.001,True,True,0.2601448673891304,194.5,1922.0,3.067905673733997,False,4907.0,Niigata,Japan,153.0,437871.2881,within_polygon,0.0,True
429,San Francisco,US,37.77493,-122.41942,827526,0.414144,6.530861371786102,-0.6298,False,-0.0037395549434221,-0.0078360229018302,-0.0001859330755958,0.074,True,True,0.414144,285.6695251464844,783.0,2.871752612667218,False,1461.0,San Francisco,United States,1614.0,4718348.828,within_polygon,0.0,True
430,Guadalajara,MX,20.67738,-103.34749,1385629,0.1157240041523691,0.106813153276903,-1.65,False,-0.0037921671925452,-0.0063788784594663,-0.0013566773495619,0.0,True,True,0.1157240041523691,277.2016906738281,861.0,8.683764003819196,False,3105.0,Guadalajara,México,598.0,4138349.881,within_polygon,0.0,True
431,Mosul,IQ,36.335,43.11889,1683000,0.1837698,15.73205157549404,-1.2638,False,-0.003823520628428,-0.0067303943940812,-0.0010362661211535,0.0025,True,True,0.1837698,336.7250366210937,534.0,2.635228999131869,False,1530.0,Mosul,Iraq,153.0,1678252.637,within_polygon,0.0,True
432,Pest,HU,47.5,19.08333,1001748,0.07254013,6.62241550316628,-0.5819,False,-0.0038863109117462,-0.006880978777887,-0.0011959561149553,0.0015,True,True,0.07254013,184.59002685546875,523.0,2.255203042932137,False,964.0,Budapest,Hungary,368.0,1743875.314,within_polygon,0.0,True
433,Bayan Nur,CN,40.74143,107.38599,1760000,0.1635738308048777,9.277485313191448,-1.1558,False,-0.0042411337674424,-0.0072119275960323,-0.0016960185757149,0.0,True,True,0.1635738308048777,202.82696533203125,147.0,6.001112074112899,False,4165.0,Bayannur,China,52.0,270742.2309,within_polygon,0.0,True
434,Rangpur,BD,25.74664,89.25166,1031388,0.2707102941607577,2.4719615472648684,-1.0354,False,-0.0051411198019189,-0.0112239080686437,0.0005236888568471,0.1485,False,False,0.2707102941607577,205.86761474609372,2340.0,11.447750903358232,False,2389.0,Rangpur,Bangladesh,64.0,611286.5341,within_polygon,0.0,True
435,Diyarbakır,TR,37.91363,40.21721,1833684,0.1193813,6.530861371786102,-1.6686,False,-0.0055730278091667,-0.0098053716123281,-0.0017653521782096,0.0,True,True,0.1193813,332.98101806640625,527.0,2.866205764274273,False,6477.0,Diyarbakir,Turkey,75.0,648873.8453,within_polygon,0.0,True
436,Turin,IT,45.07049,7.68682,847287,0.114485601526381,18.58548867017629,-1.5459,False,-0.0058121023331525,-0.009701945002112,-0.0021619729666763,0.0,True,True,0.114485601526381,310.64501953125,800.0,1.4599486990328332,False,70.0,Turin,Italy,212.0,1243448.069,within_polygon,0.0,True
437,Puebla,MX,19.04778,-98.20723,1692181,0.2727666710441241,12.4208438239109,-1.7035,False,-0.006715498408346,-0.0112416530416738,-0.0023980009057791,0.0,True,True,0.2727666710441241,329.80419921875,825.0,3.050559328384657,False,5853.0,Puebla,México,375.0,1949859.502,within_polygon,0.0,True
438,Seattle,US,47.60621,-122.33207,780995,0.3056356000013193,6.8513008316166975,-1.0623,True,-0.0067245943704312,-0.0120283033292774,-0.0017603242673745,0.0035,True,True,0.3056356000013193,327.0,1004.0,1.0029095226957891,False,5098.0,Seattle,United States,1123.0,2099643.254,within_polygon,0.0,True
439,Srinagar,IN,34.08565,74.80555,1206419,0.3927438,3.006027313649213,-2.9142,False,-0.0086285932427188,-0.013873612663999,-0.0035178658510327,0.0,True,True,0.3927438,228.3923797607422,749.0,10.122732983789488,False,1991.0,Srinagar,India,168.0,1340177.15,within_polygon,0.0,True
440,Faridabad,IN,28.41124,77.31316,1414050,0.2051115996711991,0.686655985351365,-2.3689,False,-0.0096483135253369,-0.01813399919476,-0.0018341115807303,0.0205,True,True,0.2051115996711991,213.6325225830078,706.0,7.956696361421535,False,7963.0,New Delhi,India,2139.0,31422507.92,within_polygon,0.0,True
441,Delhi,IN,28.65195,77.23149,11034555,0.2294909887507435,15.228503852903032,-2.3689,False,-0.0113766608006131,-0.0215404015330639,-0.0021241040234326,0.0175,True,True,0.2294909887507435,298.2158508300781,734.0,1.5667268818351607,True,7963.0,New Delhi,India,2139.0,31422507.92,within_polygon,0.0,True
442,Lahore,PK,31.558,74.35071,13004135,0.177375700015881,8.545052262150023,-4.3053,False,-0.0140276495434888,-0.0226527665302359,-0.0058761489671956,0.0,True,True,0.177375700015881,233.4724578857422,537.0,6.46833835525657,True,7794.0,Lahore,Pakistan,898.0,14305060.03,within_polygon,0.0,True
443,Ludhiana,IN,30.91204,75.85379,1618879,0.2378727929457269,10.421911955443704,-7.7419,False,-0.0153533212038833,-0.0237705878345954,-0.0066860327121801,0.0,True,True,0.2378727929457269,233.46356201171875,710.0,9.737568862437088,True,6229.0,Ludhiana,India,226.0,2323217.464,within_polygon,0.0,True
