name,country,lat,lon,population,pga,wtd,tws_cm_yr,reversal,dP,dP_lo,dP_hi,p_two,ci_excl0,fdr_sig,population_input,elev_m,pga_475_g,seismic,vs30,precip,wtd_input,dw_km,pgv,recent_trend_cm_yr,recent_se_cm_yr,recent_gws_cm_yr,full_trend_cm_yr,full_gws_cm_yr,recent_sm_cm_yr,full_sm_cm_yr,P0,is_material_hotspot,direction,recent_cumulative_dTWS_cm,recent_cumulative_water_table_rise_m_sy010,annualized_dP_per_year,csr_grid_ix,csr_grid_iy,csr_grid_lon,csr_grid_lat,csr_grid_cell_id,distance_to_coast_km,coastal_lt25km,coastal_lt50km,coastal_lt100km,metro_cluster_50km,grace_scale_cluster_300km,city_by_fdr_sig
Xuhui,CN,31.19594,121.44709,1109800,0.0507968402419307,3.31120775158314,0.6576,False,0.0030998488024287,0.000877337799885,0.0053684863250866,0.0009999999999998,True,True,1109800,11,0.0507968402419307,True,231.6250457763672,1049.0,3.31120775158314,4.619253362715052,5.07968402419307,0.6576,0.2028,0.958,0.3939,-0.1158,-0.3004,0.5097,0.16914971483376806,False,sub-material increase,6.576,0.6576,0.00030998488024287,485,484,121.375,31.125,iy484_ix485,21.138516773749032,True,True,True,20,5,True
Maracaibo,VE,10.64232,-71.61089,1752602,0.09229294999185,6.042572671091818,1.3193,False,0.0029827278373295,0.0011005920738077,0.0051091500449268,0.0,True,True,1752602,-9999,0.09229294999185,True,600.0,868.0,6.042572671091818,0.4958092525614138,9.229294999185,1.3193,0.1959,1.3869,0.3342,0.5609,-0.0676,-0.2267,0.07177900916227815,False,sub-material increase,13.193,1.3193,0.00029827278373295,1153,402,288.375,10.625,iy402_ix1153,0.49580925256141384,True,True,True,34,6,True
Malingao,PH,7.16083,124.475,1121974,0.5545271999996771,0.3662165255207696,0.3983,False,0.0029638183406366,0.0008033863604452,0.0029638183406366,0.004,True,True,1121974,5,0.5545271999996771,True,208.9109344482422,2223.0,0.3662165255207696,6.959409912321897,55.45271999996771,0.3983,0.1409,-0.4345,0.1586,0.6512,0.8328,-0.4926,0.41506837508233535,False,sub-material increase,3.9829999999999997,0.39829999999999993,0.00029638183406366,497,388,124.375,7.125,iy388_ix497,31.168473435340843,False,True,True,35,12,True
Dalian,CN,38.91222,121.60222,4913879,0.0876957999990944,16.18982223239493,1.3534,True,0.002896224481439,0.0010760466035981,0.0049673568670224,0.0,True,True,4913879,33,0.0876957999990944,True,406.5933532714844,633.0,16.18982223239493,2.097084195587912,8.769579999909439,1.3534,0.2028,-1.034,-0.1322,-0.5459,2.3874,0.4137,0.0675900577208251,False,sub-material increase,13.533999999999999,1.3533999999999997,0.0002896224481439,486,515,121.625,38.875,iy515_ix486,2.097084195587912,True,True,True,36,5,True
Budta,PH,7.20417,124.43972,1273715,0.5609091576962117,1.007095445182017,0.3983,False,0.0028907748123359,0.0007181867105477,0.0053559100879757,0.0055,True,True,1273715,4,0.5609091576962117,True,207.1705474853516,2365.0,1.007095445182017,9.336091396501567,56.090915769621176,0.3983,0.1409,-0.4345,0.1586,0.6512,0.8328,-0.4926,0.3195365565377467,False,sub-material increase,3.9829999999999997,0.39829999999999993,0.00028907748123359,497,388,124.375,7.125,iy388_ix497,25.739019749367824,False,True,True,35,12,True
Mombasa,KE,-4.05466,39.66359,1208333,0.0996536100001263,18.50919356069278,0.5269,False,0.0028114281985759,0.0011204678584026,0.004696259038271,0.0,True,True,1208333,20,0.0996536100001263,True,238.92295837402344,1085.0,18.50919356069278,2.087189820522016,9.965361000012631,0.5269,0.0539,0.9026,0.1408,0.124,-0.3757,0.0168,0.19898803448474553,False,sub-material increase,5.269,0.5268999999999999,0.00028114281985759,158,343,39.625,-4.125,iy343_ix158,2.0871898205220156,True,True,True,37,13,True
Chennai,IN,13.08784,80.27847,4681087,0.08934973,8.041504539559014,0.4167,False,0.0026832935777019,0.0010730789082865,0.0045235594281931,0.0,True,True,4681087,14,0.08934973,True,253.99093627929688,1239.0,8.041504539559014,1.7356817920194747,8.934973,0.4167,0.0453,-0.8022,0.0059,-0.0524,1.2189,0.0583,0.2607011320522958,False,sub-material increase,4.167,0.41669999999999996,0.00026832935777019,321,412,80.375,13.125,iy412_ix321,1.7356817920194747,True,True,True,38,14,True
Cartagena,CO,10.39817,-75.49328,914552,0.0708730299999999,10.849164568551204,0.6294,False,0.0026785270490979,0.0004797008400966,0.0053139105911917,0.0204999999999999,True,True,914552,20,0.0708730299999999,True,275.66290283203125,1175.0,10.849164568551204,3.375842669104645,7.087302999999991,0.6294,0.2686,-0.2559,0.11,0.0791,0.8853,0.0309,0.14909125977718016,False,sub-material increase,6.294,0.6294,0.00026785270490979,1138,401,284.625,10.375,iy401_ix1138,3.3758426691046455,True,True,True,39,15,False
Virār,IN,19.45591,72.81136,1222390,0.1198278828077522,0.5951018539711868,1.4173,False,0.0025991780956606,0.0019959944961017,0.0025991780956606,0.0,True,True,1222390,9,0.1198278828077522,True,334.1005249023437,1913.0,0.5951018539711868,5.855155470481908,11.98278828077522,1.4173,0.35,0.6962,0.3283,0.134,0.7211,0.1943,0.15397201004333153,False,sub-material increase,14.173,1.4172999999999998,0.00025991780956606,291,437,72.875,19.375,iy437_ix291,5.855155470481908,True,True,True,2,2,True
Mandalay,MM,21.97473,96.08359,1208099,0.3333079,4.516670481422182,0.3728,True,0.0025833231311815,-0.0031775825944254,0.0088124923529758,0.5660000000000001,False,False,1208099,83,0.3333079,True,217.5217742919922,792.0,4.516670481422182,3.9087577784911063,33.33079,0.3728,0.5957,0.0615,-0.0866,-0.559,0.3113,0.4724,0.2940001137521673,False,sub-material increase,3.728,0.37279999999999996,0.00025833231311815,384,447,96.125,21.875,iy447_ix384,333.3522309149601,False,False,False,40,16,False
Ziyang,CN,30.12108,104.64811,905729,0.155723199999444,13.09224078736554,0.7209,False,0.0025591202315673,0.0007583093051363,0.0045653707451619,0.0004999999999999,True,True,905729,365,0.155723199999444,True,397.6422424316406,1107.0,13.09224078736554,1.910309214687527,15.5723199999444,0.7209,0.1985,0.2141,0.4584,0.2518,0.5068,0.2066,0.12004772396763427,False,sub-material increase,7.209,0.7209,0.00025591202315672996,418,480,104.625,30.125,iy480_ix418,986.1558434912772,False,False,False,41,5,True
Santo Domingo,DO,18.47186,-69.89232,2201941,0.4312265999999539,3.8147554741741487,0.3488,False,0.0024767920648013,0.0006809021030615,0.0046060444759537,0.002,True,True,2201941,24,0.4312265999999539,True,390.5118103027344,1644.0,3.8147554741741487,0.9185420873771836,43.12265999999539,0.3488,0.1115,-0.3232,0.363,0.1225,0.672,0.2405,0.3070350909936708,False,sub-material increase,3.488,0.3488,0.00024767920648013,1160,433,290.125,18.375,iy433_ix1160,0.9185420873771835,True,True,True,42,17,True
Baoshan,CN,31.40845,121.48956,2265900,0.0563865307407588,3.418020904860043,0.6576,False,0.0024670626082674,0.0006762688745617,0.0044287847171819,0.002,True,True,2265900,5,0.0563865307407588,True,330.9303894042969,1075.0,3.418020904860043,3.0932227372328467,5.63865307407588,0.6576,0.2028,0.958,0.3939,-0.1158,-0.3004,0.5097,0.12817790728497164,False,sub-material increase,6.576,0.6576,0.00024670626082674,485,485,121.375,31.375,iy485_ix485,4.424349034141255,True,True,True,20,5,True
Barranquilla,CO,10.96854,-74.78132,1206319,0.09359839,5.737392233157891,0.6294,False,0.0024053116310744,0.0004476608619669,0.0046132093407682,0.0184999999999999,True,True,1206319,24,0.09359839,True,337.7365417480469,947.0,5.737392233157891,2.8900111171520977,9.359839,0.6294,0.2686,2.2279,0.11,0.5359,-1.5985,-0.4259,0.13105470970353966,False,sub-material increase,6.294,0.6294,0.00024053116310744,1140,403,285.125,10.875,iy403_ix1140,12.302692225036285,True,True,True,43,15,False
Cebu City,PH,10.31672,123.89071,965332,0.3347104821106495,0.3356984817273769,0.9923,False,0.002276329626615,0.002276329626615,0.002276329626615,0.0,True,True,965332,37,0.3347104821106495,True,322.85845947265625,1493.0,0.3356984817273769,2.9997171038362787,33.471048211064954,0.9923,0.1698,0.76,0.2918,-0.0467,0.2323,0.3385,0.2835265651794575,False,sub-material increase,9.923,0.9923,0.0002276329626615,495,401,123.875,10.375,iy401_ix495,2.9997171038362787,True,True,True,44,18,True
Surabaya,ID,-7.24917,112.75083,2874314,0.1756715000089241,2.3346303501945727,0.2774,False,0.0022082061862322,-0.0010019565736869,0.0058522855372327,0.3149999999999999,False,False,2874314,8,0.1756715000089241,True,203.4541473388672,1663.0,2.3346303501945727,3.964466797522865,17.567150000892408,0.2774,0.2805,0.9319,0.4229,0.3234,-0.6545,0.0995,0.39425643036497254,False,sub-material increase,2.774,0.2774,0.00022082061862322002,451,331,112.875,-7.125,iy331_ix451,3.964466797522865,True,True,True,45,19,False
Seoul,KR,37.566,126.9784,10349312,0.1291627050768389,9.628442816815491,0.6391,True,0.0021926419501853,0.0007829412458853,0.0037572449414291,0.0,True,True,10349312,38,0.1291627050768389,True,339.9872131347656,1315.0,9.628442816815491,4.389469306861391,12.91627050768389,0.6391,0.1261,-1.0113,-0.066,-0.0176,1.6504,-0.0484,0.1155377233384598,False,sub-material increase,6.391,0.6390999999999999,0.00021926419501853002,507,510,126.875,37.625,iy510_ix507,21.22411175263533,True,True,True,46,1,True
Weinan,CN,34.50355,109.50891,1199290,0.1088599,1.1139085984588633,0.4515,True,0.002007256314618,0.000599620429505,0.0036432630126096,0.0004999999999999,True,True,1199290,354,0.1088599,True,271.04229736328125,583.0,1.1139085984588633,3.928875819636614,10.88599,0.4515,0.1256,-0.6377,-0.0341,-0.2472,1.0892,0.2131,0.15768643389098527,False,sub-material increase,4.515000000000001,0.4515,0.0002007256314618,438,498,109.625,34.625,iy498_ix438,850.6161481238713,False,False,False,47,5,True
Alexandria,EG,31.20176,29.91582,5263542,0.106489699999422,6.28671702143896,0.331,True,0.0019576794418436,0.0005205754538679,0.0035887035945086,0.0015,True,True,5263542,9,0.106489699999422,True,223.88836669921875,175.0,6.28671702143896,1.4910171735848954,10.6489699999422,0.331,0.109,0.1023,-0.0554,-0.257,0.2287,0.2016,0.22997029683447354,False,sub-material increase,3.31,0.33099999999999996,0.00019576794418436,119,484,29.875,31.125,iy484_ix119,1.4910171735848954,True,True,True,48,20,True
Sapporo,JP,43.06667,141.35,1973832,0.1806720360283885,0.9918364232852924,0.5472,False,0.001933859674291,0.0004334499423983,0.003525010037273,0.01,True,True,1973832,26,0.1806720360283885,True,164.8000030517578,1209.0,0.9918364232852924,12.62179004769341,18.06720360283885,0.5472,0.205,0.8878,0.4251,0.3326,-0.3406,0.0925,0.11973258130766293,False,sub-material increase,5.472,0.5472,0.0001933859674291,565,532,141.375,43.125,iy532_ix565,13.933948512859327,True,True,True,49,21,False
Nantong,CN,32.03028,120.87472,2273326,0.0583333852838798,3.006027313649213,0.3838,False,0.0019166321843848,0.0001011155867964,0.0040727350437453,0.0705,True,True,2273326,6,0.0583333852838798,True,215.8314666748047,1032.0,3.006027313649213,5.051191452121848,5.83333852838798,0.3838,0.2135,0.7012,0.1938,-0.1588,-0.3174,0.3526,0.1827601729327332,False,sub-material increase,3.8379999999999996,0.3838,0.00019166321843848002,483,488,120.875,32.125,iy488_ix483,5.051191452121848,True,True,True,50,5,False
Auckland,NZ,-36.84853,174.76349,1547200,0.1584837125632816,27.13054093232625,0.6243,False,0.0019078322068631,0.0006904732473526,0.0032412682258164,0.0,True,True,1547200,43,0.1584837125632816,True,421.1944580078125,1351.0,27.13054093232625,0.6990959187734161,15.84837125632816,0.6243,0.1142,-0.4172,0.3277,0.2043,1.0415,0.1234,0.101268245898653,False,sub-material increase,6.242999999999999,0.6242999999999999,0.00019078322068631,699,212,174.875,-36.875,iy212_ix699,0.6990959187734161,True,True,True,51,22,True
Xianyang,CN,34.33778,108.70261,1034081,0.0907892488942864,3.0365453574426056,0.4512,True,0.0018758121915692,0.0006174797351954,0.0033192355079055,0.0,True,True,1034081,387,0.0907892488942864,True,288.21337890625,607.0,3.0365453574426056,3.281209554576678,9.07892488942864,0.4512,0.1138,-0.5735,-0.0437,-0.3887,1.0247,0.345,0.14529362538624271,False,sub-material increase,4.512,0.45119999999999993,0.00018758121915692002,434,497,108.625,34.375,iy497_ix434,922.2147508686434,False,False,False,52,5,True
Hamamatsu,JP,34.7,137.73333,791707,0.7980442000000426,0.2441443503471987,0.2575,False,0.0018496808038376,0.0005196211928647,0.0018496808038376,0.0044999999999999,True,True,791707,3,0.7980442000000426,True,282.1000061035156,2021.0,0.2441443503471987,5.597182522288186,79.80442000000426,0.2575,0.0827,0.1023,0.1353,0.0559,0.1552,0.0794,0.3491192316542594,False,sub-material increase,2.575,0.2575,0.00018496808038376001,550,498,137.625,34.625,iy498_ix550,5.597182522288186,True,True,True,53,1,True
Karachi,PK,24.8608,67.0104,11624219,0.2104098999919154,11.779964904249653,0.44,False,0.0018106153343679,0.0004986582433334,0.0032892303975454,0.0004999999999999,True,True,11624219,8,0.2104098999919154,True,214.9311370849609,162.0,11.779964904249653,4.867763345184103,21.040989999191535,0.44,0.1433,-0.7697,0.0623,-0.2476,1.2097,0.3099,0.1435331805189991,False,sub-material increase,4.4,0.44,0.00018106153343678999,268,459,67.125,24.875,iy459_ix268,4.867763345184103,True,True,True,54,23,True
Shanghai,CN,31.22222,121.45806,24874500,0.05296031,0.2899214160372594,0.6576,False,0.0017738693845824,0.0011479908468059,0.0017738693845824,0.0009999999999998,True,True,24874500,12,0.05296031,True,228.84739685058597,1049.0,0.2899214160372594,3.107094983087166,5.296030999999999,0.6576,0.2028,0.958,0.3939,-0.1158,-0.3004,0.5097,0.24169870341881028,False,sub-material increase,6.576,0.6576,0.00017738693845824,485,484,121.375,31.125,iy484_ix485,18.061217478741458,True,True,True,20,5,True
Tainan,TW,22.99083,120.21333,1856642,0.6576578501474174,4.486152437628789,0.1935,False,0.001610778367505,0.0003473925302693,0.0031410837688323,0.012,True,True,1856642,26,0.6576578501474174,True,208.47552490234372,2245.0,4.486152437628789,5.071396979016769,65.76578501474174,0.1935,0.0771,1.8998,0.1217,0.4712,-1.7063,-0.3495,0.4951055488073359,False,sub-material increase,1.935,0.19349999999999998,0.0001610778367505,480,451,120.125,22.875,iy451_ix480,5.071396979016769,True,True,True,55,8,False
Kitakyushu,JP,33.85181,130.85034,940978,0.2292976253441503,0.4882887006943406,0.407,False,0.0015969601989614,0.0003990257258993,0.0019178033808634,0.0024999999999999,True,True,940978,57,0.2292976253441503,True,391.7000122070313,1721.0,0.4882887006943406,5.658078522498746,22.92976253441503,0.407,0.1429,0.8142,0.173,0.1144,-0.4072,0.0586,0.13565104188150426,False,sub-material increase,4.069999999999999,0.4069999999999999,0.00015969601989614,523,495,130.875,33.875,iy495_ix523,5.658078522498746,True,True,True,56,1,True
Lanzhou,CN,36.05701,103.83987,3000000,0.0837336089308837,17.456321049820758,0.4924,False,0.0015712382400322,0.0005254058927755,0.0026973148455408,0.0,True,True,3000000,1521,0.0837336089308837,True,243.3724822998047,334.0,17.456321049820758,3.397202569436719,8.373360893088371,0.4924,0.1139,-0.0245,0.0617,-0.3638,0.5169,0.4255,0.106565346687678,False,sub-material increase,4.924,0.49240000000000006,0.00015712382400322,415,504,103.875,36.125,iy504_ix415,1243.2896109344408,False,False,False,57,5,True
Hiroshima,JP,34.4,132.45,1200754,0.350937245802441,0.6408789196613043,0.1934,True,0.0015640616549372,0.0002325757333331,0.0031389375482984,0.032,True,True,1200754,16,0.350937245802441,True,207.5,1907.0,0.6408789196613043,5.409366507511519,35.0937245802441,0.1934,0.0875,0.6453,-0.0005,-0.1265,-0.4519,0.126,0.4147114489219935,False,sub-material increase,1.934,0.1934,0.00015640616549372,529,497,132.375,34.375,iy497_ix529,5.409366507511519,True,True,True,58,1,False
Davao,PH,7.07306,125.61278,1848947,0.4845108999999862,0.6103608758679115,0.1836,False,0.0015205006009754,-0.0001473050299545,0.0033683151395163,0.1525,False,False,1848947,13,0.4845108999999862,True,238.9282684326172,1920.0,0.6103608758679115,2.289362460020071,48.45108999999862,0.1836,0.1311,-0.5165,0.0392,0.0106,0.7001,0.0286,0.5353409432689337,False,sub-material increase,1.836,0.1836,0.00015205006009754,502,388,125.625,7.125,iy388_ix502,2.289362460020071,True,True,True,59,12,False
Neijiang,CN,29.58354,105.06216,1251095,0.2026418999999999,41.30617227435727,0.9115,False,0.0014456937895842,0.0004341375853454,0.0025665249670705,0.0,True,True,1251095,349,0.2026418999999999,True,394.89263916015625,1079.0,41.30617227435727,2.451926539738705,20.26418999999999,0.9115,0.2506,0.7535,0.6695,0.3992,0.158,0.2703,0.0494244737783714,False,sub-material increase,9.115,0.9115000000000001,0.00014456937895842,420,478,105.125,29.625,iy478_ix420,915.4863159698349,False,False,False,60,5,True
Santiago de los Caballeros,DO,19.45036,-70.69085,1200000,0.5522715806493135,18.02090485999849,0.2709,False,0.0014016720464758,0.0002620946555143,0.0027149906755611,0.016,True,True,1200000,209,0.5522715806493135,True,349.0228271484375,1182.0,18.020904859998492,1.893056959046609,55.22715806493135,0.2709,0.1132,-0.1551,0.2676,-0.0972,0.426,0.3648,0.191695307122232,False,sub-material increase,2.7089999999999996,0.2708999999999999,0.00014016720464758,1157,437,289.375,19.375,iy437_ix1157,35.85531780944298,False,True,True,61,17,False
Port-au-Prince,HT,18.54349,-72.33881,1234742,0.412546161369622,10.833905546654478,0.2663,False,0.0013811960865968,0.0003490050206672,0.0025979786018036,0.0055,True,True,1234742,27,0.412546161369622,True,422.4088745117188,1195.0,10.833905546654478,0.8166687863346503,41.254616136962206,0.2663,0.0937,1.0538,0.2605,0.5251,-0.7875,-0.2646,0.19231560023574856,False,sub-material increase,2.663,0.2663,0.00013811960865968,1150,434,287.625,18.625,iy434_ix1150,0.8166687863346503,True,True,True,62,17,True
Hyderabad,PK,25.39689,68.37718,1921275,0.1405366,9.781033035782457,0.6834,True,0.0013306612472312,0.0003534559071621,0.0024121508614403,0.0015,True,True,1921275,14,0.1405366,True,322.2336120605469,158.0,9.781033035782457,5.298445403991156,14.05366,0.6834,0.2117,-0.4946,-0.0649,-0.2163,1.178,0.1514,0.06169798016563883,False,sub-material increase,6.834,0.6833999999999999,0.00013306612472312,273,461,68.375,25.375,iy461_ix273,134.0437269130351,False,False,False,63,23,True
Nay Pyi Taw,MM,19.745,96.12972,925000,0.7756317,0.7476920729381504,0.4398,True,0.0013303005997146,-0.0011687162776094,0.0022708897998283,0.4479999999999999,False,False,925000,122,0.7756317,True,259.0514831542969,1169.0,0.7476920729381504,11.665951490205869,77.56317,0.4398,0.5913,-0.5402,-0.2442,-1.0984,0.98,0.8542,0.10038068718648242,False,sub-material increase,4.398000000000001,0.4398,0.00013303005997146,384,438,96.125,19.625,iy438_ix384,219.3212919700261,False,False,False,64,16,False
Zhengzhou,CN,34.75778,113.64861,4253913,0.0933468099999583,1.831082627603621,1.526,True,0.0012674802393856,0.0003708182977496,0.0015282868465959,0.0,True,True,4253913,104,0.0933468099999583,True,200.2095489501953,613.0,1.831082627603621,16.15501701056385,9.33468099999583,1.526,0.4443,0.4991,-1.0587,-1.2116,1.0269,0.1529,0.02496938609247963,False,sub-material increase,15.26,1.5259999999999998,0.00012674802393856,454,499,113.625,34.875,iy499_ix454,505.8633046726467,False,False,False,65,5,True
Anyang,CN,36.096,114.38278,1146839,0.0894178111152896,5.004959182116465,2.7657,True,0.0012147377205101,0.0004180393231679,0.0021176154165551,0.0,True,True,1146839,70,0.0894178111152896,True,245.30303955078125,547.0,5.004959182116465,16.82503865070662,8.94178111152896,2.7657,0.5091,1.4285,-2.4606,-2.8467,1.3372,0.3861,0.012770191200503446,False,sub-material increase,27.656999999999996,2.7657,0.00012147377205100999,457,504,114.375,36.125,iy504_ix457,389.1671073528794,False,False,False,66,5,True
Fukuoka,JP,33.6,130.41667,1612392,0.2703739154132848,0.1373311970702957,0.407,False,0.0011292210388418,0.0008565886039953,0.0011292210388418,0.0035,True,True,1612392,3,0.2703739154132848,True,194.5,1708.0,0.1373311970702957,2.396636241031313,27.03739154132848,0.407,0.1429,0.7402,0.173,0.0805,-0.3332,0.0925,0.5548847109336004,False,sub-material increase,4.069999999999999,0.4069999999999999,0.00011292210388417999,521,494,130.375,33.625,iy494_ix521,2.396636241031313,True,True,True,56,1,True
Panzhihua,CN,26.58509,101.71276,787177,0.1657901999999992,5.020218204013133,0.3991,False,0.0011250293667992,-5.167743531071313e-05,0.0025901623236461,0.1220000000000001,False,False,787177,1101,0.1657901999999992,True,576.024169921875,796.0,5.020218204013133,0.4427418883550131,16.579019999999918,0.3991,0.2654,1.1695,0.1709,0.5171,-0.7704,-0.3462,0.09280873696784285,False,sub-material increase,3.991,0.3991,0.00011250293667992,406,466,101.625,26.625,iy466_ix406,796.2797423780884,False,False,False,67,5,False
Quezon City,PH,14.6488,121.0509,3084270,0.3776324,6.759746700236519,0.3367,False,0.0010393864693847,0.0001278362339753,0.002107218975152,0.0409999999999999,True,True,3084270,49,0.3776324,True,280.5470886230469,2273.0,6.759746700236519,11.550313649240405,37.76324,0.3367,0.1657,-0.0749,0.3033,-0.0017,0.4116,0.305,0.10287323448927357,False,sub-material increase,3.367,0.33669999999999994,0.00010393864693846999,484,418,121.125,14.625,iy418_ix484,11.550313649240403,True,True,True,30,11,False
Bandar Lampung,ID,-5.42917,105.26111,1166066,0.2649017,20.38605325398646,0.2514,False,0.0010293927583578,-0.0004333286283527,0.002609123871258,0.294,False,False,1166066,95,0.2649017,True,439.3459167480469,2236.0,20.38605325398646,2.6500488079175253,26.490170000000003,0.2514,0.2312,0.3233,0.2209,-0.1256,-0.0719,0.3465,0.14306230594577038,False,sub-material increase,2.5140000000000002,0.2514,0.00010293927583578,421,338,105.375,-5.375,iy338_ix421,2.6500488079175253,True,True,True,68,24,False
Yangjiang,CN,21.85563,111.96272,1292987,0.1137957653696654,1.0986495765621953,0.1299,False,0.0009961720420938,-0.0012508917079017,0.0035528166136206,0.5185,False,False,1292987,15,0.1137957653696654,True,314.6648864746094,2205.0,1.0986495765621953,1.542818629129887,11.37957653696654,0.1299,0.206,-0.1941,0.2851,-0.0857,0.324,0.3708,0.35912111542239994,False,sub-material increase,1.299,0.1299,9.961720420938e-05,447,447,111.875,21.875,iy447_ix447,1.542818629129887,True,True,True,69,8,False
Chongqing,CN,29.56026,106.55771,7457599,0.1132862,42.42008087281607,0.585,False,0.0009810779997386,0.0001384336500808,0.0018902126279857,0.0329999999999999,True,True,7457599,289,0.1132862,True,432.7224426269531,1147.0,42.42008087281607,0.3210616400895512,11.32862,0.585,0.274,0.7041,0.8095,0.374,-0.1191,0.4355,0.05270235090401166,False,sub-material increase,5.85,0.585,9.810779997386e-05,426,478,106.625,29.625,iy478_ix426,868.2834947802903,False,False,False,70,5,False
Jakarta,ID,-6.21462,106.84513,8540121,0.2440006999996528,1.464866102082908,0.2499,False,0.0009605569416031,-3.502980449082149e-05,0.0020729046187427,0.1225,False,False,8540121,16,0.2440006999996528,True,214.3814392089844,2145.0,1.464866102082908,12.46998739766137,24.40006999996528,0.2499,0.1611,0.2957,0.2383,-0.2341,-0.0458,0.4724,0.1326802771040632,False,sub-material increase,2.499,0.2499,9.605569416030999e-05,427,335,106.875,-6.125,iy335_ix427,12.46998739766137,True,True,True,71,24,False
Pasig City,PH,14.58691,121.0614,853050,0.3756936,34.13443198290992,0.3367,False,0.0009425574639516,0.0001068769301092,0.0018619490104443,0.0435,True,True,853050,63,0.3756936,True,235.3219757080078,2273.0,34.13443198290992,9.33741833388168,37.56936,0.3367,0.1657,-0.0749,0.3033,-0.0017,0.4116,0.305,0.09217958183859007,False,sub-material increase,3.367,0.33669999999999994,9.425574639516e-05,484,418,121.125,14.625,iy418_ix484,9.33741833388168,True,True,True,30,11,False
Goyang-si,KR,37.65639,126.835,1061752,0.1293693534595363,0.4425116350042231,0.6391,True,0.0009003048747226,0.0004644921017719,0.0009003048747226,0.0,True,True,1061752,19,0.1293693534595363,True,446.4551086425781,1315.0,0.4425116350042231,6.414666309623628,12.936935345953628,0.6391,0.1261,-1.0113,-0.066,-0.0176,1.6504,-0.0484,0.06492128634475759,False,sub-material increase,6.391,0.6390999999999999,9.003048747226e-05,507,510,126.875,37.625,iy510_ix507,7.319332468093911,True,True,True,46,1,True
Tianshui,CN,34.57952,105.74238,1212791,0.2934561000002377,1.3275349050126124,0.562,False,0.000896197666793,0.0003110550326181,0.0015946017783014,0.0,True,True,1212791,1153,0.2934561000002377,True,528.0335083007812,611.0,1.3275349050126124,5.532523941838416,29.34561000002377,0.562,0.1189,0.1022,0.0851,-0.242,0.4598,0.3271,0.04998412828681383,False,sub-material increase,5.620000000000001,0.562,8.96197666793e-05,422,498,105.625,34.625,iy498_ix422,1144.1922289164165,False,False,False,72,5,True
Haiphong,VN,20.86481,106.68345,2625200,0.0714270100110461,4.53192950331885,0.3986,False,0.0008755768894566,-3.366235461207609e-05,0.0019457533547552,0.1169999999999999,False,False,2625200,12,0.0714270100110461,True,600.0,1694.0,4.53192950331885,2.5877902915309345,7.1427010011046095,0.3986,0.2547,0.2464,0.139,-0.0741,0.1522,0.2131,0.07056996758035017,False,sub-material increase,3.986,0.39859999999999995,8.755768894566e-05,426,443,106.625,20.875,iy443_ix426,2.5877902915309345,True,True,True,73,25,False
